"","periodo","prov","RatioDocente","Ratio_Desertores","Ratio_BACH"
"63","2014T3",15,12.1928215886182,0.0443954104099278,286
"64","2014T3",16,14.2980068221098,0.0497837020875595,258
"65","2014T3",17,11.5473486968953,0.029525628154723,499
"66","2014T3",18,15.2659064659691,0.0253801072247396,534
"67","2014T3",19,11.2664781014415,0.022757314177888,400
"68","2014T3",21,12.8437727070119,0.0436770773560432,232
"69","2014T3",22,14.7703824726853,0.0345402774361426,206
"70","2014T3",23,15.7451137683328,0.0275989983282985,396
"71","2014T3",24,19.3675225642101,0.0201062780774831,585
"72","2014T3",90,19.8161473931661,0.0292321302714649,320
"73","2014T2",1,13.024444746138,0.019472707380462,454
"74","2014T2",2,13.1890949216457,0.0303941483789133,313
"75","2014T2",3,14.0629768292765,0.0268247154706357,440
"76","2014T2",4,13.0698186626797,0.0391834694162028,430
"77","2014T2",5,14.1204369806618,0.0322498387826191,417
"78","2014T2",6,15.2310733343565,0.0500991220331138,354
"79","2014T2",7,12.9532527029888,0.0261149995330124,473
"80","2014T2",8,19.3582487087036,0.0336958182401417,364
"81","2014T2",9,17.3742551666324,0.025683768075251,607
"82","2014T2",10,16.2672128513803,0.026018921282169,502
"83","2014T2",11,9.55350776617401,0.0181221677755155,342
"84","2014T2",12,21.777779328187,0.0255516635312365,594
"85","2014T2",13,13.8322230477406,0.0196890858564749,319
"86","2014T2",14,16.3735342752224,0.0509906407946669,216
"87","2014T2",15,12.1928215886182,0.0443954104099278,286
"88","2014T2",16,14.2980068221098,0.0497837020875595,258
"89","2014T2",17,11.5473486968953,0.029525628154723,499
"90","2014T2",18,15.2659064659691,0.0253801072247396,534
"91","2014T2",19,11.2664781014415,0.022757314177888,400
"92","2014T2",21,12.8437727070119,0.0436770773560432,232
"93","2014T2",22,14.7703824726853,0.0345402774361426,206
"94","2014T2",23,15.7451137683328,0.0275989983282985,396
"95","2014T2",24,19.3675225642101,0.0201062780774831,585
"96","2014T2",90,19.8161473931661,0.0292321302714649,320
"97","2015T4",1,13.4768900128683,0.0187944544016428,455
"98","2015T4",2,13.4670284525139,0.018361452942201,317
"99","2015T4",3,14.6678878269753,0.0251468008360005,469
"100","2015T4",4,13.2053426129109,0.0331233854954376,420
"101","2015T4",5,14.6478808372557,0.0226995295962149,397
"102","2015T4",6,14.8314821008084,0.0221780553318875,331
"103","2015T4",7,14.1922329008757,0.0287126354153882,536
"104","2015T4",8,18.8562165607446,0.0408925985311984,408
"105","2015T4",9,17.7459604849218,0.0238915486662872,653
"106","2015T4",10,15.4987255839879,0.0227504153654047,507
"107","2015T4",11,9.55308996907936,0.0164169211112422,357
"108","2015T4",12,22.7663166719843,0.023490269182673,639
"109","2015T4",13,14.2235396989793,0.0145639242112721,367
"110","2015T4",14,16.8209742671171,0.0358522112603988,246
"111","2015T4",15,13.5112415688618,0.052943264917558,307
"112","2015T4",16,14.0369472315624,0.0327789174279768,240
"113","2015T4",17,11.6312235999474,0.0255788566343295,503
"114","2015T4",18,15.4568203583351,0.0274979975050583,496
"115","2015T4",19,11.0649208846115,0.0113976737970712,329
"116","2015T4",21,13.3897153719599,0.0306866276256743,254
"117","2015T4",22,15.5408965901731,0.022094061505934,324
"118","2015T4",23,17.1356213097124,0.0286601102904267,469
"119","2015T4",24,19.6885497473312,0.0189282817036026,565
"120","2015T4",90,19.9419811075612,0.0308081558352126,342
"121","2015T3",1,13.4768900128683,0.0187944544016428,455
"122","2015T3",2,13.4670284525139,0.018361452942201,317
"123","2015T3",3,14.6678878269753,0.0251468008360005,469
"124","2015T3",4,13.2053426129109,0.0331233854954376,420
"125","2015T3",5,14.6478808372557,0.0226995295962149,397
"126","2015T3",6,14.8314821008084,0.0221780553318875,331
"127","2015T3",7,14.1922329008757,0.0287126354153882,536
"128","2015T3",8,18.8562165607446,0.0408925985311984,408
"129","2015T3",9,17.7459604849218,0.0238915486662872,653
"130","2015T3",10,15.4987255839879,0.0227504153654047,507
"131","2015T3",11,9.55308996907936,0.0164169211112422,357
"132","2015T3",12,22.7663166719843,0.023490269182673,639
"133","2015T3",13,14.2235396989793,0.0145639242112721,367
"134","2015T3",14,16.8209742671171,0.0358522112603988,246
"135","2015T3",15,13.5112415688618,0.052943264917558,307
"136","2015T3",16,14.0369472315624,0.0327789174279768,240
"137","2015T3",17,11.6312235999474,0.0255788566343295,503
"138","2015T3",18,15.4568203583351,0.0274979975050583,496
"139","2015T3",19,11.0649208846115,0.0113976737970712,329
"140","2015T3",21,13.3897153719599,0.0306866276256743,254
"141","2015T3",22,15.5408965901731,0.022094061505934,324
